ASVID	Taxon	Domain	Phylum	Class	Order	Family	Genus	Species	Confidence	ScientificName	ScientificName_unique
11d657d831fc4c91a4dce4707782fa1a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__Legionella	NA	0.99492297528875	g__Legionella_unknown	g__Legionella_unknown
11fb0c3ae9d7d1fa08dd025a98213ef0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__uncultured_Planctomyces	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Planctomycetales	NA	NA	NA	0.941086296991378	o__Planctomycetales_isolate	o__Planctomycetales_isolate
129ab1de887a8dc66670f64c661697b1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	NA	0.92982779133155	g__Bacillus_unknown	g__Bacillus_unknown.1
12ad9c618d5b74c390bb615b5c5dcc97	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Azambacteria; f__Candidatus_Azambacteria; g__Candidatus_Azambacteria; s__uncultured_bacterium	d__Bacteria	p__Patescibacteria	c__Parcubacteria	o__Candidatus_Azambacteria	f__Candidatus_Azambacteria	g__Candidatus_Azambacteria	NA	0.774108083615438	g__Candidatus_Azambacteria_isolate	g__Candidatus_Azambacteria_isolate
12ba51646863cc15c3a95f028b097a53	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Stenotrophomonas	NA	0.997650823311023	g__Stenotrophomonas_unknown	g__Stenotrophomonas_unknown.5
13307ad2206627a55be319e5245c4f5d	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	NA	0.99455595212485	g__Streptococcus_unknown	g__Streptococcus_unknown.1
133862bc5656b433803da453daeb9375	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	g__Hyphomicrobium	NA	0.980242976478912	g__Hyphomicrobium_unknown	g__Hyphomicrobium_unknown.1
13C-27F_R_H02.ab1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Hafniaceae; g__Hafnia-Obesumbacterium	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Hafniaceae	g__Hafnia-Obesumbacterium	NA	0.902175639480465	g__Hafnia-Obesumbacterium_unknown	g__Hafnia-Obesumbacterium_unknown.1
13a0758a93f581aaa2d07d2e198d7c1d	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__Deinococcus_geothermalis	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus	s__Deinococcus_geothermalis	0.996495345734921	s__Deinococcus_geothermalis	s__Deinococcus_geothermalis.1
13a284e638bee90f75658b213e4279c4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__env.OPS_17; s__uncultured_bacterium	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__env.OPS_17	g__env.OPS_17	NA	0.924717643015851	g__env.OPS_17_isolate	g__env.OPS_17_isolate
1450e67b22964f863c25a880d4dc46ed	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.992856438750503	g__Pseudomonas_unknown	g__Pseudomonas_unknown.5
14595e5e235c83638e5bc98e17598116	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Paenibacillales	f__Paenibacillaceae	g__Paenibacillus	NA	0.918283088388675	g__Paenibacillus_unknown	g__Paenibacillus_unknown
146011b4b3b1ac5bd7d8224c5d93209d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	NA	0.999618347919934	g__Sphingomonas_unknown	g__Sphingomonas_unknown
14c6f745ca3896169903ea6ea03d48ac	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.997776381115359	g__Pseudomonas_unknown	g__Pseudomonas_unknown.6
152af559365587e5c4262486510394d4	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Arcicella	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__Arcicella	NA	0.999997182649918	g__Arcicella_unknown	g__Arcicella_unknown
15a6a5046a8d87c83f5702f59d7ba674	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae	NA	NA	0.882713245328705	f__Hyphomicrobiaceae_unknown	f__Hyphomicrobiaceae_unknown
15fa55d507147d966f35f9ca4a492d46	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter; s__Nubsella_sp.	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pedobacter	s__Nubsella_sp.	0.779545637596879	s__Nubsella_sp.	s__Nubsella_sp.
1603f5959b28c5d32ad72884eb663158	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	NA	NA	0.99999667174325	f__Rhodobacteraceae_unknown	f__Rhodobacteraceae_unknown
1610e78b1f54f9b2b780c40f123adba8	d__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus; s__Thermus_thermophilus	d__Bacteria	p__Deinococcota	c__Deinococci	o__Thermales	f__Thermaceae	g__Thermus	s__Thermus_thermophilus	0.804780236202849	s__Thermus_thermophilus	s__Thermus_thermophilus
16fdb8d767296d0223ffccb845affb14	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__uncultured_Sphingomonas	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingomonas	NA	0.711181670477304	g__Sphingomonas_isolate	g__Sphingomonas_isolate
1735122f6452284cae1574c71c9a6eec	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Aeribacillus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Aeribacillus	NA	0.999953184847591	g__Aeribacillus_unknown	g__Aeribacillus_unknown
1788b00cd86e26518c9c9a4fbe81d572	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	NA	0.981702138880929	g__Flavobacterium_unknown	g__Flavobacterium_unknown.4
17ebb340ff76d90b4a768744e44006aa	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Weeksellaceae	g__Chryseobacterium	NA	0.990231528149108	g__Chryseobacterium_unknown	g__Chryseobacterium_unknown.2
180843d213d81292129ca7501d19904c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999779487877141	g__Pseudomonas_unknown	g__Pseudomonas_unknown.7
1826ff1ce1a5f373c9bf0cbc7104f31b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	g__Bradyrhizobium	NA	0.793612098403566	g__Bradyrhizobium_unknown	g__Bradyrhizobium_unknown
18a9c0db3309cf43e79b3912bf8b257f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.99966808283031	g__Pseudomonas_unknown	g__Pseudomonas_unknown.8
196d9966696d5d15341a281add1c7ca7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	g__Serratia	NA	0.777338472226786	g__Serratia_unknown	g__Serratia_unknown
19975fd10596f39f541ac78535ac7ce7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	NA	NA	0.860169473558405	f__Yersiniaceae_unknown	f__Yersiniaceae_unknown.2
1a536b0e1f97503816f150ed89839a0f	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	NA	NA	0.974353237561195	f__Planococcaceae_unknown	f__Planococcaceae_unknown
1a8bf783a87a6623338d0e073ce8aece	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Leadbetterella; s__uncultured_Leadbetterella	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Spirosomaceae	g__Leadbetterella	NA	0.848265784890612	g__Leadbetterella_isolate	g__Leadbetterella_isolate
1aa45332969575442e0a457ef371669d	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Rubritaleaceae	g__Luteolibacter	NA	0.999999984082993	g__Luteolibacter_unknown	g__Luteolibacter_unknown
1ab68e65997f8fa4d2c1f6b9d8ecc425	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	NA	0.971061965753382	g__Bacillus_unknown	g__Bacillus_unknown.2
1af978a21bd420548a7d0a2d76f4b269	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Chloroplast; f__Chloroplast; g__Chloroplast; s__Sarcinofilum_mucosum	d__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__Chloroplast	g__Chloroplast	s__Sarcinofilum_mucosum	0.999980257304786	s__Sarcinofilum_mucosum	s__Sarcinofilum_mucosum
1b19ddc52f14d0b9a5430a8f2efeb1a8	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Frankiales; f__Geodermatophilaceae; g__Blastococcus; s__Blastococcus_sp.	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Frankiales	f__Geodermatophilaceae	g__Blastococcus	s__Blastococcus_sp.	0.7250985888615	s__Blastococcus_sp.	s__Blastococcus_sp.
1b21d2b71f96b4a59b392aee9aa1d655	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Pseudoalteromonadaceae	g__Pseudoalteromonas	NA	0.997765275340714	g__Pseudoalteromonas_unknown	g__Pseudoalteromonas_unknown
1b826dac619ee32d5c253545360c5ab8	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Fimbriiglobus; s__metagenome	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Gemmatales	f__Gemmataceae	g__Fimbriiglobus	NA	0.999772593822035	g__Fimbriiglobus_isolate	g__Fimbriiglobus_isolate.1
1b9eec8c71a23dd3e0fa0690deac14ec	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	NA	0.973358128925152	g__Bacillus_unknown	g__Bacillus_unknown.3
1bc599cac5647c5c30496e93ca551557	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999934647967638	g__Pseudomonas_unknown	g__Pseudomonas_unknown.9
1bfb5dd7955e3407655a3ef1487a5094	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__uncultured_Bdellovibrionales	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	NA	0.99713368935316	g__Bdellovibrio_isolate	g__Bdellovibrio_isolate
1bfeb462bc1c0cdb91019004a1b9461f	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__Deinococcus_geothermalis	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus	s__Deinococcus_geothermalis	0.999767063460802	s__Deinococcus_geothermalis	s__Deinococcus_geothermalis.2
1c992ec9f8c3ab7900f3894938894907	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__UBA12409; g__UBA12409; s__uncultured_bacterium	d__Bacteria	p__Dependentiae	c__Babeliae	o__Babeliales	f__UBA12409	g__UBA12409	NA	0.903974066187767	g__UBA12409_isolate	g__UBA12409_isolate
1d96c036088d4ebaf06488759c1c8c05	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	d__Bacteria	p__Patescibacteria	c__Parcubacteria	o__Parcubacteria	f__Parcubacteria	g__Parcubacteria	NA	0.999991649546778	g__Parcubacteria_isolate	g__Parcubacteria_isolate
1d9ac519c5f00e912195adab4ae8cd10	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	NA	0.983752331387288	g__Flavobacterium_unknown	g__Flavobacterium_unknown.5
1e2477a3b4fd459f0fc501cbc7be2768	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.995180866566506	g__Pseudomonas_unknown	g__Pseudomonas_unknown.10
1e2b682c74ce68157fbea529090f8794	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_Parcubacteria	d__Bacteria	p__Patescibacteria	c__Parcubacteria	o__Parcubacteria	f__Parcubacteria	g__Parcubacteria	NA	0.986920978768067	g__Parcubacteria_isolate	g__Parcubacteria_isolate.1
1eb75ed13afec15fb8b5a4ab6ec9809a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Microvirga	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Microvirga	NA	0.999983038248265	g__Microvirga_unknown	g__Microvirga_unknown
1ecc94571928274a4e547a6c0910fb1d	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Acidobacteriae; f__Acidobacteriae; g__Paludibaculum; s__metagenome	d__Bacteria	p__Acidobacteriota	c__Acidobacteriae	o__Acidobacteriae	f__Acidobacteriae	g__Paludibaculum	NA	0.967610959316252	g__Paludibaculum_isolate	g__Paludibaculum_isolate
205d983fc6a77838d0c5f28ea5485c28	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	NA	NA	0.854944790732241	f__Yersiniaceae_unknown	f__Yersiniaceae_unknown.3
20A-27F_G06.ab1	d__Bacteria; p__Firmicutes; c__Bacilli	d__Bacteria	p__Firmicutes	c__Bacilli	NA	NA	NA	NA	0.999987972777358	c__Bacilli_unknown	c__Bacilli_unknown
20C-27F_A07.ab1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	NA	NA	0.821312128338664	f__Enterobacteriaceae_unknown	f__Enterobacteriaceae_unknown
20D-27F_E02.ab1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Weeksellaceae	g__Chryseobacterium	NA	0.999683597740301	g__Chryseobacterium_unknown	g__Chryseobacterium_unknown.3
20b6cb22d0f2165dc2daf2a80c59db85	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured; s__uncultured_Sphingobacteriales	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Cytophagales	f__Microscillaceae	NA	NA	0.996409674790571	f__Microscillaceae_isolate	f__Microscillaceae_isolate
20ccb2ea15c0adac87e6bb3297453657	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	d__Bacteria	p__Patescibacteria	c__Parcubacteria	o__Parcubacteria	f__Parcubacteria	g__Parcubacteria	NA	0.999988283079338	g__Parcubacteria_isolate	g__Parcubacteria_isolate.2
20d8337d5c3e21238ecbf429ed4cb8d7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	NA	NA	0.999993211151448	f__Comamonadaceae_unknown	f__Comamonadaceae_unknown.3
213f59ff91f42554a6570145dbeff3da	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.99993227577229	g__Pseudomonas_unknown	g__Pseudomonas_unknown.11
2161d184d3e055de39a037449acdee74	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Sclerotinia_borealis	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Mitochondria	g__Mitochondria	s__Sclerotinia_borealis	0.98851651594456	s__Sclerotinia_borealis	s__Sclerotinia_borealis
219e22ace3e118325c2c39ff18450f73	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__Legionella	NA	0.99999998468569	g__Legionella_unknown	g__Legionella_unknown.1
219ff31fec2d566e69fdba20ae365754	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Arthrobacter	d__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Micrococcales	f__Micrococcaceae	g__Arthrobacter	NA	0.864894482280405	g__Arthrobacter_unknown	g__Arthrobacter_unknown
21C-27F_G07.ab1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	g__Serratia	NA	0.781936176225184	g__Serratia_unknown	g__Serratia_unknown.1
21d83670d9bba35d55ea08972cad3ba4	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__Deinococcus_geothermalis	d__Bacteria	p__Deinococcota	c__Deinococci	o__Deinococcales	f__Deinococcaceae	g__Deinococcus	s__Deinococcus_geothermalis	0.992860456130836	s__Deinococcus_geothermalis	s__Deinococcus_geothermalis.3
21de8d8a8dc765d3490b44d8cdb6ead1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae	NA	NA	0.999702951923847	f__Xanthobacteraceae_unknown	f__Xanthobacteraceae_unknown
21ef3f4bb0a75cff045637dd55eda3b6	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	d__Bacteria	p__Acidobacteriota	c__Vicinamibacteria	o__Vicinamibacterales	NA	NA	NA	0.99889900629559	o__Vicinamibacterales_isolate_unknown	o__Vicinamibacterales_isolate_unknown.1
22a925ea6e71533b1ab8567513d06075	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.999858604867956	g__Pseudomonas_unknown	g__Pseudomonas_unknown.12
22be8acce8891ff61cfedb16ec8b0d89	d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia; o__Lineage_IV; f__Lineage_IV; g__Lineage_IV; s__uncultured_Elusimicrobia	d__Bacteria	p__Elusimicrobiota	c__Elusimicrobia	o__Lineage_IV	f__Lineage_IV	g__Lineage_IV	NA	0.72350626201448	g__Lineage_IV_isolate	g__Lineage_IV_isolate
22c960729d089e07dfee74a5038fa8b2	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Peredibacter; s__uncultured_bacterium	d__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__Peredibacter	NA	0.992222091764501	g__Peredibacter_isolate	g__Peredibacter_isolate
2322b4ef4b6a018535e083728bf8d616	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	NA	0.99899328871036	g__Pseudomonas_unknown	g__Pseudomonas_unknown.13
238d72694a2816c01cbd0bd80c514a75	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__env.OPS_17; s__metagenome	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Sphingobacteriales	f__env.OPS_17	g__env.OPS_17	NA	0.772197618507394	g__env.OPS_17_isolate	g__env.OPS_17_isolate.1
240a30949d8516a7daf4fcc9ae9409a3	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae	g__Lysinibacillus	NA	0.898603700840808	g__Lysinibacillus_unknown	g__Lysinibacillus_unknown
2452517f255319ade825eaf2fac0a68b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	d__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae	g__Streptococcus	NA	0.999998321249596	g__Streptococcus_unknown	g__Streptococcus_unknown.2
